domainID,siteID,horizontalPosition.HOR,verticalPosition.VER,sensorDepth,startDateTime,endDateTime
D17,SJER,001,504,NA,2010-01-01T00:00:00Z,NA
D17,SJER,001,505,NA,2010-01-01T00:00:00Z,NA
D17,SJER,001,506,NA,2010-01-01T00:00:00Z,NA
D17,SJER,001,507,NA,2010-01-01T00:00:00Z,NA
D17,SJER,001,508,NA,2010-01-01T00:00:00Z,NA
D17,SJER,002,501,-0.065,2010-01-01T00:00:00Z,NA
D17,SJER,002,502,-0.165,2010-01-01T00:00:00Z,NA
D17,SJER,002,503,-0.265,2010-01-01T00:00:00Z,NA
D17,SJER,002,504,-0.465,2010-01-01T00:00:00Z,NA
D17,SJER,002,505,-0.665,2010-01-01T00:00:00Z,NA
D17,SJER,002,506,-0.965,2010-01-01T00:00:00Z,NA
D17,SJER,002,507,-1.165,2010-01-01T00:00:00Z,NA
D17,SJER,002,508,-1.665,2010-01-01T00:00:00Z,NA
D17,SJER,003,501,-0.0625,2010-01-01T00:00:00Z,NA
D17,SJER,003,502,-0.1625,2010-01-01T00:00:00Z,NA
D17,SJER,003,503,-0.2625,2010-01-01T00:00:00Z,NA
D17,SJER,003,504,-0.4625,2010-01-01T00:00:00Z,NA
D17,SJER,003,505,-0.6625,2010-01-01T00:00:00Z,NA
D17,SJER,003,506,-0.9625,2010-01-01T00:00:00Z,NA
D17,SJER,003,507,-1.1625,2010-01-01T00:00:00Z,NA
D17,SJER,003,508,-1.6625,2010-01-01T00:00:00Z,NA
D17,SJER,004,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SJER,004,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SJER,004,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SJER,004,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SJER,004,505,-0.66,2010-01-01T00:00:00Z,NA
D17,SJER,004,506,-0.96,2010-01-01T00:00:00Z,NA
D17,SJER,004,507,-1.16,2010-01-01T00:00:00Z,NA
D17,SJER,004,508,-1.66,2010-01-01T00:00:00Z,NA
D17,SJER,005,501,-0.0625,2010-01-01T00:00:00Z,NA
D17,SJER,005,502,-0.1625,2010-01-01T00:00:00Z,NA
D17,SJER,005,503,-0.2625,2010-01-01T00:00:00Z,NA
D17,SJER,005,504,-0.4625,2010-01-01T00:00:00Z,NA
D17,SJER,005,505,-0.6625,2010-01-01T00:00:00Z,NA
D17,SJER,005,506,-0.9625,2010-01-01T00:00:00Z,NA
D17,SJER,005,507,-1.1625,2010-01-01T00:00:00Z,NA
D17,SJER,005,508,-1.6625,2010-01-01T00:00:00Z,NA
D17,SOAP,001,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SOAP,001,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SOAP,001,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SOAP,001,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SOAP,001,505,-0.76,2010-01-01T00:00:00Z,NA
D17,SOAP,001,506,-1.16,2010-01-01T00:00:00Z,NA
D17,SOAP,001,507,-1.56,2010-01-01T00:00:00Z,NA
D17,SOAP,001,508,-1.96,2010-01-01T00:00:00Z,NA
D17,SOAP,002,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SOAP,002,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SOAP,002,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SOAP,002,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SOAP,002,505,-0.76,2010-01-01T00:00:00Z,NA
D17,SOAP,002,506,-1.16,2010-01-01T00:00:00Z,NA
D17,SOAP,002,507,-1.56,2010-01-01T00:00:00Z,NA
D17,SOAP,002,508,-1.96,2010-01-01T00:00:00Z,NA
D17,SOAP,003,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SOAP,003,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SOAP,003,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SOAP,003,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SOAP,003,505,-0.76,2010-01-01T00:00:00Z,NA
D17,SOAP,003,506,-1.16,2010-01-01T00:00:00Z,NA
D17,SOAP,003,507,-1.56,2010-01-01T00:00:00Z,NA
D17,SOAP,003,508,-1.96,2010-01-01T00:00:00Z,NA
D17,SOAP,004,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SOAP,004,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SOAP,004,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SOAP,004,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SOAP,004,505,-0.76,2010-01-01T00:00:00Z,NA
D17,SOAP,004,506,-1.16,2010-01-01T00:00:00Z,NA
D17,SOAP,004,507,-1.56,2010-01-01T00:00:00Z,NA
D17,SOAP,004,508,-1.96,2010-01-01T00:00:00Z,NA
D17,SOAP,005,501,-0.06,2010-01-01T00:00:00Z,NA
D17,SOAP,005,502,-0.16,2010-01-01T00:00:00Z,NA
D17,SOAP,005,503,-0.26,2010-01-01T00:00:00Z,NA
D17,SOAP,005,504,-0.46,2010-01-01T00:00:00Z,NA
D17,SOAP,005,505,-0.76,2010-01-01T00:00:00Z,NA
D17,SOAP,005,506,-1.16,2010-01-01T00:00:00Z,NA
D17,SOAP,005,507,-1.56,2010-01-01T00:00:00Z,NA
D17,SOAP,005,508,-1.96,2010-01-01T00:00:00Z,NA
D17,TEAK,001,501,-0.06,2010-01-01T00:00:00Z,NA
D17,TEAK,001,502,-0.16,2010-01-01T00:00:00Z,NA
D17,TEAK,001,503,-0.26,2010-01-01T00:00:00Z,NA
D17,TEAK,001,504,-0.36,2010-01-01T00:00:00Z,NA
D17,TEAK,001,505,-0.46,2010-01-01T00:00:00Z,NA
D17,TEAK,001,506,-0.66,2010-01-01T00:00:00Z,NA
D17,TEAK,001,507,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,001,508,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,002,501,-0.0625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,502,-0.1625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,503,-0.2625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,504,-0.3625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,505,-0.4625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,506,-0.5625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,507,-0.7625,2010-01-01T00:00:00Z,NA
D17,TEAK,002,508,-0.8625,2010-01-01T00:00:00Z,NA
D17,TEAK,003,501,-0.055,2010-01-01T00:00:00Z,NA
D17,TEAK,003,502,-0.155,2010-01-01T00:00:00Z,NA
D17,TEAK,003,503,-0.255,2010-01-01T00:00:00Z,NA
D17,TEAK,003,504,-0.355,2010-01-01T00:00:00Z,NA
D17,TEAK,003,505,-0.455,2010-01-01T00:00:00Z,NA
D17,TEAK,003,506,-0.555,2010-01-01T00:00:00Z,NA
D17,TEAK,003,507,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,003,508,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,004,501,-0.065,2010-01-01T00:00:00Z,NA
D17,TEAK,004,502,-0.165,2010-01-01T00:00:00Z,NA
D17,TEAK,004,503,-0.265,2010-01-01T00:00:00Z,NA
D17,TEAK,004,504,-0.365,2010-01-01T00:00:00Z,NA
D17,TEAK,004,505,-0.565,2010-01-01T00:00:00Z,NA
D17,TEAK,004,506,-0.765,2010-01-01T00:00:00Z,NA
D17,TEAK,004,507,-0.965,2010-01-01T00:00:00Z,NA
D17,TEAK,004,508,-1.165,2010-01-01T00:00:00Z,NA
D17,TEAK,005,501,-0.605,2010-01-01T00:00:00Z,NA
D17,TEAK,005,502,-0.165,2010-01-01T00:00:00Z,NA
D17,TEAK,005,503,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,005,504,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,005,505,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,005,506,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,005,507,NA,2010-01-01T00:00:00Z,NA
D17,TEAK,005,508,NA,2010-01-01T00:00:00Z,NA
D18,BARR,001,501,-0.055,2010-01-01T00:00:00Z,NA
D18,BARR,001,502,-0.155,2010-01-01T00:00:00Z,NA
D18,BARR,001,503,-0.255,2010-01-01T00:00:00Z,NA
D18,BARR,001,504,-0.355,2010-01-01T00:00:00Z,NA
D18,BARR,001,505,-0.555,2010-01-01T00:00:00Z,NA
D18,BARR,001,506,-0.855,2010-01-01T00:00:00Z,NA
D18,BARR,001,507,-1.355,2010-01-01T00:00:00Z,NA
D18,BARR,001,508,-1.655,2010-01-01T00:00:00Z,NA
D18,BARR,002,501,-0.055,2010-01-01T00:00:00Z,NA
D18,BARR,002,502,-0.155,2010-01-01T00:00:00Z,NA
D18,BARR,002,503,-0.255,2010-01-01T00:00:00Z,NA
D18,BARR,002,504,-0.355,2010-01-01T00:00:00Z,NA
D18,BARR,002,505,-0.555,2010-01-01T00:00:00Z,NA
D18,BARR,002,506,-0.855,2010-01-01T00:00:00Z,NA
D18,BARR,002,507,-1.355,2010-01-01T00:00:00Z,NA
D18,BARR,002,508,-2.655,2010-01-01T00:00:00Z,NA
D18,BARR,003,501,-0.055,2010-01-01T00:00:00Z,NA
D18,BARR,003,502,-0.155,2010-01-01T00:00:00Z,NA
D18,BARR,003,503,-0.255,2010-01-01T00:00:00Z,NA
D18,BARR,003,504,-0.355,2010-01-01T00:00:00Z,NA
D18,BARR,003,505,-0.555,2010-01-01T00:00:00Z,NA
D18,BARR,003,506,-0.855,2010-01-01T00:00:00Z,NA
D18,BARR,003,507,-1.355,2010-01-01T00:00:00Z,NA
D18,BARR,003,508,-1.655,2010-01-01T00:00:00Z,NA
D18,BARR,004,501,-0.065,2010-01-01T00:00:00Z,NA
D18,BARR,004,502,-0.165,2010-01-01T00:00:00Z,NA
D18,BARR,004,503,-0.265,2010-01-01T00:00:00Z,NA
D18,BARR,004,504,-0.365,2010-01-01T00:00:00Z,NA
D18,BARR,004,505,-0.565,2010-01-01T00:00:00Z,NA
D18,BARR,004,506,-0.865,2010-01-01T00:00:00Z,NA
D18,BARR,004,507,-1.365,2010-01-01T00:00:00Z,NA
D18,BARR,004,508,-1.665,2010-01-01T00:00:00Z,NA
D18,BARR,005,501,-0.055,2010-01-01T00:00:00Z,NA
D18,BARR,005,502,-0.155,2010-01-01T00:00:00Z,NA
D18,BARR,005,503,-0.255,2010-01-01T00:00:00Z,NA
D18,BARR,005,504,-0.355,2010-01-01T00:00:00Z,NA
D18,BARR,005,505,-0.555,2010-01-01T00:00:00Z,NA
D18,BARR,005,506,-0.855,2010-01-01T00:00:00Z,NA
D18,BARR,005,507,-1.355,2010-01-01T00:00:00Z,NA
D18,BARR,005,508,-1.755,2010-01-01T00:00:00Z,NA
D18,TOOL,001,501,-0.05,2010-01-01T00:00:00Z,NA
D18,TOOL,001,502,-0.15,2010-01-01T00:00:00Z,NA
D18,TOOL,001,503,-0.25,2010-01-01T00:00:00Z,NA
D18,TOOL,001,504,-0.35,2010-01-01T00:00:00Z,NA
D18,TOOL,001,505,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,001,506,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,001,507,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,001,508,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,002,501,-0.06,2010-01-01T00:00:00Z,NA
D18,TOOL,002,502,-0.16,2010-01-01T00:00:00Z,NA
D18,TOOL,002,503,-0.26,2010-01-01T00:00:00Z,NA
D18,TOOL,002,504,-0.46,2010-01-01T00:00:00Z,NA
D18,TOOL,002,505,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,002,506,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,002,507,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,002,508,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,003,501,-0.062,2010-01-01T00:00:00Z,NA
D18,TOOL,003,502,-0.162,2010-01-01T00:00:00Z,NA
D18,TOOL,003,503,-0.262,2010-01-01T00:00:00Z,NA
D18,TOOL,003,504,-0.362,2010-01-01T00:00:00Z,NA
D18,TOOL,003,505,-0.462,2010-01-01T00:00:00Z,NA
D18,TOOL,003,506,-0.662,2010-01-01T00:00:00Z,NA
D18,TOOL,003,507,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,003,508,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,004,501,-0.057,2010-01-01T00:00:00Z,NA
D18,TOOL,004,502,-0.157,2010-01-01T00:00:00Z,NA
D18,TOOL,004,503,-0.257,2010-01-01T00:00:00Z,NA
D18,TOOL,004,504,-0.357,2010-01-01T00:00:00Z,NA
D18,TOOL,004,505,-0.457,2010-01-01T00:00:00Z,NA
D18,TOOL,004,506,-0.657,2010-01-01T00:00:00Z,NA
D18,TOOL,004,507,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,004,508,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,501,-0.06,2010-01-01T00:00:00Z,NA
D18,TOOL,005,502,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,503,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,504,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,505,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,506,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,507,NA,2010-01-01T00:00:00Z,NA
D18,TOOL,005,508,NA,2010-01-01T00:00:00Z,NA
D19,BONA,001,501,-0.05,2010-01-01T00:00:00Z,NA
D19,BONA,001,502,-0.15,2010-01-01T00:00:00Z,NA
D19,BONA,001,503,-0.25,2010-01-01T00:00:00Z,NA
D19,BONA,001,504,-0.45,2010-01-01T00:00:00Z,NA
D19,BONA,001,505,-0.75,2010-01-01T00:00:00Z,NA
D19,BONA,001,506,-1.05,2010-01-01T00:00:00Z,NA
D19,BONA,001,507,-1.55,2010-01-01T00:00:00Z,NA
D19,BONA,001,508,-1.95,2010-01-01T00:00:00Z,NA
D19,BONA,002,501,-0.06,2010-01-01T00:00:00Z,NA
D19,BONA,002,502,-0.16,2010-01-01T00:00:00Z,NA
D19,BONA,002,503,-0.26,2010-01-01T00:00:00Z,NA
D19,BONA,002,504,-0.46,2010-01-01T00:00:00Z,NA
D19,BONA,002,505,-0.76,2010-01-01T00:00:00Z,NA
D19,BONA,002,506,-1.06,2010-01-01T00:00:00Z,NA
D19,BONA,002,507,-1.56,2010-01-01T00:00:00Z,NA
D19,BONA,002,508,-1.76,2010-01-01T00:00:00Z,NA
D19,BONA,003,501,-0.06,2010-01-01T00:00:00Z,NA
D19,BONA,003,502,-0.16,2010-01-01T00:00:00Z,NA
D19,BONA,003,503,-0.26,2010-01-01T00:00:00Z,NA
D19,BONA,003,504,-0.46,2010-01-01T00:00:00Z,NA
D19,BONA,003,505,-0.76,2010-01-01T00:00:00Z,NA
D19,BONA,003,506,-1.06,2010-01-01T00:00:00Z,NA
D19,BONA,003,507,-1.56,2010-01-01T00:00:00Z,NA
D19,BONA,003,508,-1.86,2010-01-01T00:00:00Z,NA
D19,BONA,004,501,-0.06,2010-01-01T00:00:00Z,NA
D19,BONA,004,502,-0.16,2010-01-01T00:00:00Z,NA
D19,BONA,004,503,-0.26,2010-01-01T00:00:00Z,NA
D19,BONA,004,504,-0.46,2010-01-01T00:00:00Z,NA
D19,BONA,004,505,-0.76,2010-01-01T00:00:00Z,NA
D19,BONA,004,506,-1.06,2010-01-01T00:00:00Z,NA
D19,BONA,004,507,-1.56,2010-01-01T00:00:00Z,NA
D19,BONA,004,508,-1.86,2010-01-01T00:00:00Z,NA
D19,BONA,005,501,-0.06,2010-01-01T00:00:00Z,NA
D19,BONA,005,502,-0.16,2010-01-01T00:00:00Z,NA
D19,BONA,005,503,-0.26,2010-01-01T00:00:00Z,NA
D19,BONA,005,504,-0.46,2010-01-01T00:00:00Z,NA
D19,BONA,005,505,-0.76,2010-01-01T00:00:00Z,NA
D19,BONA,005,506,-1.06,2010-01-01T00:00:00Z,NA
D19,BONA,005,507,-1.56,2010-01-01T00:00:00Z,NA
D19,BONA,005,508,-1.96,2010-01-01T00:00:00Z,NA
D19,DEJU,001,501,-0.06,2010-01-01T00:00:00Z,NA
D19,DEJU,001,502,-0.16,2010-01-01T00:00:00Z,NA
D19,DEJU,001,503,-0.26,2010-01-01T00:00:00Z,NA
D19,DEJU,001,504,-0.36,2010-01-01T00:00:00Z,NA
D19,DEJU,001,505,-0.46,2010-01-01T00:00:00Z,NA
D19,DEJU,001,506,-0.56,2010-01-01T00:00:00Z,NA
D19,DEJU,001,507,-0.66,2010-01-01T00:00:00Z,NA
D19,DEJU,001,508,-0.86,2010-01-01T00:00:00Z,NA
D19,DEJU,002,501,-0.06,2010-01-01T00:00:00Z,NA
D19,DEJU,002,502,-0.16,2010-01-01T00:00:00Z,NA
D19,DEJU,002,503,-0.26,2010-01-01T00:00:00Z,NA
D19,DEJU,002,504,-0.36,2010-01-01T00:00:00Z,NA
D19,DEJU,002,505,-0.46,2010-01-01T00:00:00Z,NA
D19,DEJU,002,506,-0.56,2010-01-01T00:00:00Z,NA
D19,DEJU,002,507,-0.66,2010-01-01T00:00:00Z,NA
D19,DEJU,002,508,-0.86,2010-01-01T00:00:00Z,NA
D19,DEJU,003,501,-0.055,2010-01-01T00:00:00Z,NA
D19,DEJU,003,502,-0.155,2010-01-01T00:00:00Z,NA
D19,DEJU,003,503,-0.255,2010-01-01T00:00:00Z,NA
D19,DEJU,003,504,-0.355,2010-01-01T00:00:00Z,NA
D19,DEJU,003,505,-0.455,2010-01-01T00:00:00Z,NA
D19,DEJU,003,506,-0.655,2010-01-01T00:00:00Z,NA
D19,DEJU,003,507,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,003,508,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,004,501,-0.05,2010-01-01T00:00:00Z,NA
D19,DEJU,004,502,-0.15,2010-01-01T00:00:00Z,NA
D19,DEJU,004,503,-0.25,2010-01-01T00:00:00Z,NA
D19,DEJU,004,504,-0.35,2010-01-01T00:00:00Z,NA
D19,DEJU,004,505,-0.45,2010-01-01T00:00:00Z,NA
D19,DEJU,004,506,-0.55,2010-01-01T00:00:00Z,NA
D19,DEJU,004,507,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,004,508,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,005,501,-0.055,2010-01-01T00:00:00Z,NA
D19,DEJU,005,502,-0.155,2010-01-01T00:00:00Z,NA
D19,DEJU,005,503,-0.255,2010-01-01T00:00:00Z,NA
D19,DEJU,005,504,-0.355,2010-01-01T00:00:00Z,NA
D19,DEJU,005,505,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,005,506,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,005,507,NA,2010-01-01T00:00:00Z,NA
D19,DEJU,005,508,NA,2010-01-01T00:00:00Z,NA
D19,HEAL,001,501,-0.06,2010-01-01T00:00:00Z,NA
D19,HEAL,001,502,-0.16,2010-01-01T00:00:00Z,NA
D19,HEAL,001,503,-0.26,2010-01-01T00:00:00Z,NA
D19,HEAL,001,504,-0.36,2010-01-01T00:00:00Z,NA
D19,HEAL,001,505,-0.46,2010-01-01T00:00:00Z,NA
D19,HEAL,001,506,-0.66,2010-01-01T00:00:00Z,NA
D19,HEAL,001,507,-0.96,2010-01-01T00:00:00Z,NA
D19,HEAL,001,508,-1.56,2010-01-01T00:00:00Z,NA
D19,HEAL,002,501,-0.06,2010-01-01T00:00:00Z,NA
D19,HEAL,002,502,-0.16,2010-01-01T00:00:00Z,NA
D19,HEAL,002,503,-0.26,2010-01-01T00:00:00Z,NA
D19,HEAL,002,504,-0.36,2010-01-01T00:00:00Z,NA
D19,HEAL,002,505,-0.46,2010-01-01T00:00:00Z,NA
D19,HEAL,002,506,-0.66,2010-01-01T00:00:00Z,NA
D19,HEAL,002,507,-0.96,2010-01-01T00:00:00Z,NA
D19,HEAL,002,508,-1.26,2010-01-01T00:00:00Z,NA
D19,HEAL,003,501,-0.05,2010-01-01T00:00:00Z,NA
D19,HEAL,003,502,-0.15,2010-01-01T00:00:00Z,NA
D19,HEAL,003,503,-0.25,2010-01-01T00:00:00Z,NA
D19,HEAL,003,504,-0.35,2010-01-01T00:00:00Z,NA
D19,HEAL,003,505,-0.45,2010-01-01T00:00:00Z,NA
D19,HEAL,003,506,-0.65,2010-01-01T00:00:00Z,NA
D19,HEAL,003,507,-0.95,2010-01-01T00:00:00Z,NA
D19,HEAL,003,508,-1.65,2010-01-01T00:00:00Z,NA
D19,HEAL,004,501,-0.07,2010-01-01T00:00:00Z,NA
D19,HEAL,004,502,-0.17,2010-01-01T00:00:00Z,NA
D19,HEAL,004,503,-0.27,2010-01-01T00:00:00Z,NA
D19,HEAL,004,504,-0.37,2010-01-01T00:00:00Z,NA
D19,HEAL,004,505,-0.47,2010-01-01T00:00:00Z,NA
D19,HEAL,004,506,-0.67,2010-01-01T00:00:00Z,NA
D19,HEAL,004,507,-0.97,2010-01-01T00:00:00Z,NA
D19,HEAL,004,508,-1.57,2010-01-01T00:00:00Z,NA
D19,HEAL,005,501,-0.06,2010-01-01T00:00:00Z,NA
D19,HEAL,005,502,-0.16,2010-01-01T00:00:00Z,NA
D19,HEAL,005,503,-0.26,2010-01-01T00:00:00Z,NA
D19,HEAL,005,504,-0.36,2010-01-01T00:00:00Z,NA
D19,HEAL,005,505,-0.46,2010-01-01T00:00:00Z,NA
D19,HEAL,005,506,-0.66,2010-01-01T00:00:00Z,NA
D19,HEAL,005,507,-0.96,2010-01-01T00:00:00Z,NA
D19,HEAL,005,508,-1.56,2010-01-01T00:00:00Z,NA
D20,PUUM,001,501,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,502,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,503,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,504,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,505,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,506,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,507,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,001,508,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,501,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,502,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,503,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,504,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,505,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,506,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,507,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,002,508,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,501,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,502,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,503,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,504,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,505,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,506,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,507,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,003,508,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,501,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,502,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,503,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,504,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,505,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,506,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,507,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,004,508,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,501,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,502,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,503,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,504,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,505,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,506,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,507,NA,2010-01-01T00:00:00Z,NA
D20,PUUM,005,508,NA,2010-01-01T00:00:00Z,NA
