domain,site,plot,measurementLevel,sensorDepths,CVALA1,CVALA2,CVALA3,CVALR1,CVALR2,U_CVALA1,U_CVALA2,U_CVALA3,CVALO1,CVALS1,CVALS2,remarks,CVALC1
5,STEI,5,4,-0.463,0.411115509255518,0.263736632359301,-0.213526144433377,0.605904505925673,0.000992182746571,0.030669645215847,4.68436910033673E-05,0.030669645215847,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,5,-0.663,0.118669646592588,0.525545797700535,-0.024170256268901,0.604042425540122,0.000935795967186,0.03567469324248,4.10155584301361E-05,0.03567469324248,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,6,-0.963,0.118669646592588,0.525545797700535,-0.024170256268901,0.604042425540122,0.000935795967186,0.03567469324248,4.10155584301361E-05,0.03567469324248,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,7,-1.263,0.263773257502255,0.349793503001152,-0.107174027019666,0.60396014924871,0.000982992411611,0.030010603664829,3.85311971511714E-05,0.030010603664829,n,20100101125959,NA,NA,20191023.144628
5,STEI,5,8,-1.963,0.209174079940667,0.398759028317683,-0.072806423450062,0.603333998574896,0.000978947274286,0.028851225417687,3.81838591429935E-05,0.028851225417687,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,1,-0.06,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,2,-0.16,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,3,-0.26,0.050350612497976,0.723820157826185,0.004286152300734,0.617560231669038,0.000494677255208,0.063921338417879,4.02838649924552E-05,0.063921338417879,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,4,-0.46,0.081791466076707,0.611051994032053,-0.008125618696397,0.609718030776747,0.000849249379623,0.049901257793966,4.03620246499399E-05,0.049901257793966,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,5,-0.56,0.053667403665969,0.709945948352746,0.003904326203221,0.612185688401205,0.000467036688799,0.054432052042517,3.88911900197536E-05,0.054432052042517,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,6,-0.86,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,7,-1.36,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,1,8,-1.96,0.150365530876553,0.472582579259336,-0.040682056679548,0.599551338423938,0.001001406745549,0.021509491731496,3.64019644300628E-05,0.021509491731496,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,1,-0.07,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,2,-0.17,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,3,-0.27,0.050350612497976,0.723820157826185,0.004286152300734,0.617560231669038,0.000494677255208,0.063921338417879,4.02838649924552E-05,0.063921338417879,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,4,-0.47,0.081791466076707,0.611051994032053,-0.008125618696397,0.609718030776747,0.000849249379623,0.049901257793966,4.03620246499399E-05,0.049901257793966,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,5,-0.57,0.053667403665969,0.709945948352746,0.003904326203221,0.612185688401205,0.000467036688799,0.054432052042517,3.88911900197536E-05,0.054432052042517,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,6,-0.87,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,7,-1.37,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,2,8,-1.97,0.150365530876553,0.472582579259336,-0.040682056679548,0.599551338423938,0.001001406745549,0.021509491731496,3.64019644300628E-05,0.021509491731496,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,1,-0.07,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,2,-0.17,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,3,-0.27,0.050350612497976,0.723820157826185,0.004286152300734,0.617560231669038,0.000494677255208,0.063921338417879,4.02838649924552E-05,0.063921338417879,n,20100101125959,NA,NA,20191023.144628
